id,key,value,type
360530982,building,yes,regular
360531012,building,yes,regular
360531042,building,yes,regular
360531072,building,yes,regular
360531102,building,yes,regular
360531132,building,yes,regular
360531171,building,yes,regular
360531231,building,yes,regular
360531263,building,yes,regular
360531294,building,yes,regular
360531324,building,yes,regular
360531360,building,yes,regular
360531454,building,yes,regular
360531491,building,yes,regular
360531525,building,yes,regular
360531556,building,yes,regular
360531588,building,yes,regular
360531618,building,yes,regular
360531663,building,yes,regular
360531719,building,yes,regular
360531762,building,yes,regular
360531803,building,yes,regular
360531839,building,yes,regular
360531870,building,yes,regular
360532298,building,yes,regular
360532328,building,yes,regular
360532900,building,yes,regular
360532941,building,yes,regular
360532985,building,yes,regular
360533026,building,yes,regular
360533066,building,yes,regular
360533107,building,yes,regular
360533148,building,yes,regular
360533188,building,yes,regular
360533595,building,yes,regular
360534068,building,yes,regular
360534785,building,yes,regular
360534816,building,yes,regular
360534848,building,yes,regular
360534880,building,yes,regular
360534914,building,yes,regular
360534959,building,yes,regular
360535031,building,yes,regular
360535083,building,yes,regular
360535161,building,yes,regular
360535279,building,yes,regular
360535326,building,yes,regular
360535356,building,yes,regular
360535387,building,yes,regular
360535463,building,yes,regular
360535501,building,yes,regular
360535536,building,yes,regular
360538455,building,yes,regular
360538490,building,yes,regular
360539002,building,yes,regular
360540806,building,yes,regular
360540851,building,yes,regular
360540890,building,yes,regular
360540930,building,yes,regular
360540966,building,yes,regular
360540998,building,yes,regular
360541253,building,yes,regular
360541283,building,yes,regular
360541314,building,yes,regular
360543101,building,yes,regular
360543178,building,yes,regular
360544823,building,yes,regular
360544854,building,yes,regular
360544884,building,yes,regular
360544914,building,yes,regular
360649507,building,yes,regular
360651967,building,yes,regular
360651998,building,yes,regular
360652277,building,yes,regular
360652340,building,yes,regular
360652944,building,yes,regular
360652974,building,yes,regular
360654225,building,yes,regular
360654257,building,yes,regular
360654295,building,yes,regular
360654325,building,yes,regular
360654355,building,yes,regular
360654385,building,yes,regular
360654415,building,yes,regular
360654445,building,yes,regular
360654559,building,yes,regular
360654589,building,yes,regular
360654816,building,yes,regular
360654846,building,yes,regular
360655204,building,yes,regular
360655447,building,yes,regular
360655477,building,yes,regular
360655507,building,yes,regular
360655537,building,yes,regular
360655567,building,yes,regular
360655597,building,yes,regular
360656642,building,yes,regular
360656728,building,yes,regular
360657680,building,yes,regular
360660213,building,yes,regular
360660243,building,yes,regular
360662173,building,yes,regular
360662204,building,yes,regular
360662234,building,yes,regular
360662776,building,yes,regular
360663408,building,yes,regular
360663438,building,yes,regular
360663468,building,yes,regular
360663498,building,yes,regular
360663528,building,yes,regular
360663559,building,yes,regular
360663590,building,yes,regular
360663624,building,yes,regular
360663661,building,yes,regular
360663716,building,yes,regular
360663798,building,yes,regular
360663861,building,yes,regular
360663904,building,yes,regular
360663966,building,yes,regular
360663996,building,yes,regular
360664615,building,yes,regular
360666638,building,yes,regular
360666670,building,yes,regular
360666703,building,yes,regular
360666738,building,yes,regular
360666773,building,yes,regular
360666821,building,yes,regular
360666879,building,yes,regular
360666963,building,yes,regular
360667018,building,yes,regular
360667071,building,yes,regular
360667135,building,yes,regular
360667193,building,yes,regular
360667230,building,yes,regular
360667260,building,yes,regular
360667453,building,yes,regular
360667483,building,yes,regular
360667515,building,yes,regular
360667546,building,yes,regular
360667576,building,yes,regular
360667606,building,yes,regular
360670959,building,yes,regular
360670989,building,yes,regular
360671892,building,yes,regular
360671922,building,yes,regular
360671952,building,yes,regular
360671983,building,yes,regular
360672381,building,yes,regular
360672573,building,yes,regular
360672731,building,yes,regular
360672779,building,yes,regular
360672821,building,yes,regular
360673192,building,yes,regular
360673222,building,yes,regular
360673252,building,yes,regular
360674052,building,yes,regular
360674118,building,yes,regular
360674809,building,yes,regular
360676535,building,yes,regular
360676852,building,yes,regular
360676887,building,yes,regular
360676956,building,yes,regular
360676986,building,yes,regular
360677017,building,yes,regular
360677047,building,yes,regular
360677373,building,yes,regular
360677403,building,yes,regular
360677434,building,yes,regular
360677464,building,yes,regular
360677494,building,yes,regular
360677524,building,yes,regular
360677554,building,yes,regular
360678042,building,yes,regular
360678512,building,yes,regular
360678568,building,yes,regular
360686797,building,yes,regular
360686835,building,yes,regular
360686874,building,yes,regular
360686910,building,yes,regular
360687708,building,yes,regular
360687738,building,yes,regular
360814996,building,yes,regular
360815026,building,yes,regular
360815059,building,yes,regular
360815089,building,yes,regular
360815119,building,yes,regular
360815149,building,yes,regular
360815179,building,yes,regular
360815209,building,yes,regular
360815241,building,yes,regular
360815271,building,yes,regular
360815301,building,yes,regular
360816248,building,yes,regular
360816278,building,yes,regular
360816309,building,yes,regular
360816339,building,yes,regular
360821681,building,yes,regular
360821717,building,yes,regular
360821778,building,yes,regular
360821855,building,yes,regular
360821899,building,yes,regular
360821959,building,yes,regular
360822018,building,yes,regular
360822085,building,yes,regular
360822151,building,yes,regular
360822210,building,yes,regular
360822269,building,yes,regular
360822308,building,yes,regular
360822338,building,yes,regular
360834432,building,yes,regular
360834466,building,yes,regular
360834496,building,yes,regular
360834526,building,yes,regular
360834556,building,yes,regular
360834589,building,yes,regular
360834620,building,yes,regular
360834650,building,yes,regular
360834682,building,yes,regular
360834718,building,yes,regular
360834751,building,yes,regular
360834781,building,yes,regular
360839087,building,yes,regular
360839117,building,yes,regular
360839147,building,yes,regular
360839185,building,yes,regular
360839215,building,yes,regular
360840782,building,yes,regular
360840812,building,yes,regular
360852274,building,yes,regular
360852304,building,yes,regular
360852334,building,yes,regular
360852373,building,yes,regular
360852406,building,yes,regular
360852436,building,yes,regular
360852466,building,yes,regular
360852496,building,yes,regular
360852526,building,yes,regular
360852556,building,yes,regular
360852587,building,yes,regular
360852617,building,yes,regular
360852648,building,yes,regular
